Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instance220_m=2_n=8_l=20_c=15_s=0;8,0;0,0;12,0;4,3;-27,2;-12,0;185,0;0,7513;0,0
instance221_m=2_n=8_l=20_c=15_s=1;8,0;0,0;12,0;4,3;-26,8;-12,0;185,0;0,7479;0,0
instance222_m=2_n=8_l=20_c=15_s=2;8,0;0,0;12,0;4,4;-24,1;-12,0;184,0;0,7416;-0,1
instance223_m=2_n=8_l=20_c=15_s=0;8,0;0,0;12,0;5,5;-31,5;-12,0;173,0;0,7463;0,2
instance224_m=2_n=8_l=20_c=15_s=1;8,0;0,0;12,0;5,5;-22,5;-12,0;173,0;0,7523;0,0
instance225_m=2_n=8_l=20_c=15_s=2;8,0;0,0;12,0;5,5;-32,0;-12,0;173,0;0,7467;0,0
instance226_m=2_n=8_l=20_c=15_s=0;7,0;1,0;5,0;3,0;-38,1;-35,0;145,0;0,7446;0,0
instance227_m=2_n=8_l=20_c=15_s=1;7,0;1,0;5,0;2,8;-38,5;-35,0;147,0;0,7432;0,0
instance228_m=2_n=8_l=20_c=15_s=2;7,0;1,0;5,0;2,8;-37,6;-35,0;147,0;0,7403;0,0
instance229_m=2_n=8_l=20_c=15_s=0;8,0;0,0;12,0;6,0;-29,6;-12,0;168,0;0,7507;0,0
instance230_m=2_n=8_l=20_c=15_s=1;8,0;0,0;12,0;6,0;-16,5;-12,0;168,0;0,7484;0,0
instance231_m=2_n=8_l=20_c=15_s=2;8,0;0,0;12,0;5,8;-19,0;-12,0;170,0;0,7506;-0,1
instance232_m=2_n=8_l=20_c=15_s=0;8,0;0,0;11,0;5,1;-26,2;-11,0;178,0;0,7461;0,1
instance233_m=2_n=8_l=20_c=15_s=1;8,0;0,0;11,0;5,1;-22,9;-11,0;178,0;0,7481;0,1
instance234_m=2_n=8_l=20_c=15_s=2;8,0;0,0;11,0;5,2;-21,4;-11,0;177,0;0,7501;0,1
instance235_m=2_n=8_l=20_c=15_s=0;8,0;0,0;12,0;6,0;-24,5;-12,0;168,0;0,7519;0,0
instance236_m=2_n=8_l=20_c=15_s=1;8,0;0,0;12,0;6,0;-27,0;-12,0;168,0;0,7458;0,0
instance237_m=2_n=8_l=20_c=15_s=2;8,0;0,0;12,0;6,0;-26,6;-12,0;168,0;0,7468;0,0
instance238_m=2_n=8_l=20_c=15_s=0;8,0;0,0;13,0;5,8;-30,9;-13,0;169,0;0,7603;0,0
instance239_m=2_n=8_l=20_c=15_s=1;8,0;0,0;13,0;5,7;-29,1;-13,0;170,0;0,744;0,0
instance240_m=2_n=8_l=20_c=15_s=2;8,0;0,0;13,0;5,6;-32,0;-13,0;171,0;0,7469;0,0
instance241_m=2_n=15_l=15_c=5_s=0;15,0;0,0;13,0;10,3;-24,8;-13,0;334,0;1,1022;8,3
instance242_m=2_n=15_l=15_c=5_s=1;15,0;0,0;13,0;10,1;-25,1;-13,0;336,0;1,1086;16,4
instance243_m=2_n=15_l=15_c=5_s=2;15,0;0,0;13,0;10,4;-25,1;-13,0;333,0;1,1059;13,1
instance244_m=2_n=15_l=15_c=5_s=0;15,0;0,0;14,0;11,2;-38,0;-14,0;324,0;1,0997;4,2
instance245_m=2_n=15_l=15_c=5_s=1;15,0;0,0;14,0;11,1;-43,2;-14,0;325,0;1,1062;6,8
instance246_m=2_n=15_l=15_c=5_s=2;15,0;0,0;14,0;11,1;-30,4;-14,0;325,0;1,1017;10,4
instance247_m=2_n=15_l=15_c=5_s=0;15,0;0,0;14,0;10,3;-32,6;-14,0;333,0;1,1104;3,8
instance248_m=2_n=15_l=15_c=5_s=1;15,0;0,0;14,0;10,0;-27,0;-14,0;336,0;1,1073;6,0
instance249_m=2_n=15_l=15_c=5_s=2;15,0;0,0;14,0;10,3;-35,4;-14,0;333,0;1,1114;2,3
instance250_m=2_n=15_l=15_c=5_s=0;15,0;0,0;14,0;11,2;-34,9;-14,0;324,0;1,1027;4,4
instance251_m=2_n=15_l=15_c=5_s=1;15,0;0,0;14,0;11,1;-39,2;-14,0;325,0;1,1055;4,1
instance252_m=2_n=15_l=15_c=5_s=2;15,0;0,0;14,0;10,9;-37,6;-14,0;327,0;1,1005;4,7
instance253_m=2_n=15_l=15_c=5_s=0;15,0;0,0;13,0;11,3;-43,2;-13,0;324,0;1,1046;2,1
instance254_m=2_n=15_l=15_c=5_s=1;15,0;0,0;13,0;11,2;-36,5;-13,0;325,0;1,1021;2,0
instance255_m=2_n=15_l=15_c=5_s=2;15,0;0,0;13,0;11,1;-45,0;-13,0;326,0;1,1023;3,5
instance256_m=2_n=15_l=15_c=5_s=0;15,0;0,0;13,0;11,0;-35,2;-13,0;327,0;1,1018;3,6
instance257_m=2_n=15_l=15_c=5_s=1;15,0;0,0;13,0;11,6;-32,3;-13,0;321,0;1,1085;2,6
instance258_m=2_n=15_l=15_c=5_s=2;15,0;0,0;13,0;11,1;-35,4;-13,0;326,0;1,1058;3,9
instance259_m=2_n=15_l=15_c=5_s=0;15,0;0,0;13,0;12,2;-27,9;-13,0;315,0;1,097;6,1
instance260_m=2_n=15_l=15_c=5_s=1;15,0;0,0;13,0;12,3;-25,8;-13,0;314,0;1,1151;6,7
instance261_m=2_n=15_l=15_c=5_s=2;15,0;0,0;13,0;12,0;-37,7;-13,0;317,0;1,0956;7,1
instance262_m=2_n=15_l=15_c=5_s=0;15,0;0,0;13,0;10,8;-30,0;-13,0;329,0;1,1041;2,2
instance263_m=2_n=15_l=15_c=5_s=1;15,0;0,0;13,0;10,9;-29,6;-13,0;328,0;1,0949;3,3
instance264_m=2_n=15_l=15_c=5_s=2;15,0;0,0;13,0;10,8;-37,3;-13,0;329,0;1,1019;2,6
instance265_m=2_n=15_l=15_c=5_s=0;15,0;0,0;13,0;11,4;-24,9;-13,0;323,0;1,1041;18,1
instance266_m=2_n=15_l=15_c=5_s=1;15,0;0,0;13,0;11,5;-40,3;-13,0;322,0;1,1074;10,9
instance267_m=2_n=15_l=15_c=5_s=2;15,0;0,0;13,0;11,5;-27,9;-13,0;322,0;1,113;6,7
instance268_m=2_n=15_l=15_c=5_s=0;15,0;0,0;14,0;11,4;-31,4;-14,0;322,0;1,1003;6,8
instance269_m=2_n=15_l=15_c=5_s=1;15,0;0,0;14,0;11,8;-33,0;-14,0;318,0;1,1055;8,5
instance270_m=2_n=15_l=15_c=5_s=2;15,0;0,0;14,0;11,1;-42,0;-14,0;325,0;1,1103;6,5
instance271_m=2_n=15_l=15_c=10_s=0;15,0;0,0;4,0;3,1;-20,8;-4,0;415,0;1,1721;0,7
instance272_m=2_n=15_l=15_c=10_s=1;15,0;0,0;4,0;3,1;-20,7;-4,0;415,0;1,1714;0,5
instance273_m=2_n=15_l=15_c=10_s=2;15,0;0,0;4,0;3,1;-20,7;-4,0;415,0;1,1641;0,4
instance274_m=2_n=15_l=15_c=10_s=0;15,0;0,0;4,0;3,4;-9,8;-4,0;412,0;1,1669;0,2
instance275_m=2_n=15_l=15_c=10_s=1;15,0;0,0;4,0;3,2;-9,0;-4,0;414,0;1,1732;0,3
instance276_m=2_n=15_l=15_c=10_s=2;15,0;0,0;4,0;3,3;-9,1;-4,0;413,0;1,1806;0,1
instance277_m=2_n=15_l=15_c=10_s=0;15,0;0,0;3,0;2,6;-12,6;-3,0;421,0;1,1666;0,4
instance278_m=2_n=15_l=15_c=10_s=1;15,0;0,0;3,0;2,4;-15,4;-3,0;423,0;1,1713;1,0
instance279_m=2_n=15_l=15_c=10_s=2;15,0;0,0;3,0;2,5;-7,1;-3,0;422,0;1,1676;0,4
instance280_m=2_n=15_l=15_c=10_s=0;15,0;0,0;3,0;2,4;-17,7;-3,0;423,0;1,165;1,7
instance281_m=2_n=15_l=15_c=10_s=1;15,0;0,0;3,0;2,3;-26,2;-3,0;424,0;1,1634;1,3
instance282_m=2_n=15_l=15_c=10_s=2;15,0;0,0;3,0;2,7;-23,2;-3,0;420,0;1,1654;1,0
instance283_m=2_n=15_l=15_c=10_s=0;15,0;0,0;3,0;2,8;-14,4;-3,0;419,0;1,1727;1,4
instance284_m=2_n=15_l=15_c=10_s=1;15,0;0,0;3,0;2,5;-10,2;-3,0;422,0;1,1709;1,3
instance285_m=2_n=15_l=15_c=10_s=2;15,0;0,0;3,0;2,8;-12,4;-3,0;419,0;1,1751;1,5
instance286_m=2_n=15_l=15_c=10_s=0;15,0;0,0;3,0;2,6;-7,3;-3,0;421,0;1,1725;1,2
instance287_m=2_n=15_l=15_c=10_s=1;15,0;0,0;3,0;2,7;-12,9;-3,0;420,0;1,1761;1,1
instance288_m=2_n=15_l=15_c=10_s=2;15,0;0,0;3,0;2,9;-15,0;-3,0;418,0;1,1744;0,5
instance289_m=2_n=15_l=15_c=10_s=0;15,0;0,0;3,0;1,8;-17,5;-3,0;429,0;1,1604;1,9
instance290_m=2_n=15_l=15_c=10_s=1;15,0;0,0;3,0;1,9;-12,0;-3,0;428,0;1,166;3,1
instance291_m=2_n=15_l=15_c=10_s=2;15,0;0,0;3,0;2,2;-11,9;-3,0;425,0;1,1659;2,0
instance292_m=2_n=15_l=15_c=10_s=0;15,0;0,0;4,0;3,4;-26,3;-4,0;412,0;1,1716;0,2
instance293_m=2_n=15_l=15_c=10_s=1;15,0;0,0;4,0;3,6;-20,4;-4,0;410,0;1,1711;0,4
instance294_m=2_n=15_l=15_c=10_s=2;15,0;0,0;4,0;3,4;-23,8;-4,0;412,0;1,1669;0,6
instance295_m=2_n=15_l=15_c=10_s=0;15,0;0,0;4,0;3,4;-20,8;-4,0;412,0;1,157;1,1
instance296_m=2_n=15_l=15_c=10_s=1;15,0;0,0;4,0;2,5;-25,7;-4,0;421,0;1,16;1,0
instance297_m=2_n=15_l=15_c=10_s=2;15,0;0,0;4,0;2,7;-22,9;-4,0;419,0;1,161;1,3
instance298_m=2_n=15_l=15_c=10_s=0;15,0;0,0;4,0;3,2;-15,4;-4,0;414,0;1,1812;0,0
instance299_m=2_n=15_l=15_c=10_s=1;15,0;0,0;4,0;3,1;-22,7;-4,0;415,0;1,1783;0,0
instance300_m=2_n=15_l=15_c=10_s=2;15,0;0,0;4,0;3,3;-13,1;-4,0;413,0;1,1765;0,2
instance301_m=2_n=15_l=15_c=10_s=0;15,0;0,0;8,0;5,8;-18,0;-8,0;384,0;1,15;0,1
instance302_m=2_n=15_l=15_c=10_s=1;15,0;0,0;8,0;5,7;-23,9;-8,0;385,0;1,1452;0,3
instance303_m=2_n=15_l=15_c=10_s=2;15,0;0,0;8,0;6,0;-20,9;-8,0;382,0;1,1467;0,2
instance304_m=2_n=15_l=15_c=10_s=0;15,0;0,0;7,0;5,4;-17,7;-7,0;389,0;1,1502;1,2
instance305_m=2_n=15_l=15_c=10_s=1;15,0;0,0;7,0;5,7;-11,3;-7,0;386,0;1,1453;2,4
instance306_m=2_n=15_l=15_c=10_s=2;15,0;0,0;7,0;5,7;-17,2;-7,0;386,0;1,1528;0,9
instance307_m=2_n=15_l=15_c=10_s=0;15,0;0,0;7,0;5,6;-23,1;-7,0;387,0;1,1502;2,1
instance308_m=2_n=15_l=15_c=10_s=1;15,0;0,0;7,0;5,5;-20,9;-7,0;388,0;1,1509;4,6
instance309_m=2_n=15_l=15_c=10_s=2;15,0;0,0;7,0;5,9;-29,1;-7,0;384,0;1,1464;10,3
instance310_m=2_n=15_l=15_c=10_s=0;15,0;0,0;6,0;4,8;-17,8;-6,0;396,0;1,1467;1,4
instance311_m=2_n=15_l=15_c=10_s=1;15,0;0,0;6,0;5,1;-12,1;-6,0;393,0;1,1553;0,8
instance312_m=2_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,8;-15,8;-6,0;396,0;1,1521;1,1
instance313_m=2_n=15_l=15_c=10_s=0;15,0;0,0;7,0;5,9;-30,6;-7,0;384,0;1,1472;3,0
instance314_m=2_n=15_l=15_c=10_s=1;15,0;0,0;7,0;5,7;-28,4;-7,0;386,0;1,1422;5,4
instance315_m=2_n=15_l=15_c=10_s=2;15,0;0,0;7,0;5,8;-34,5;-7,0;385,0;1,1391;12,2
instance316_m=2_n=15_l=15_c=10_s=0;15,0;0,0;7,0;4,8;-29,4;-7,0;395,0;1,143;2,9
instance317_m=2_n=15_l=15_c=10_s=1;15,0;0,0;7,0;5,1;-28,6;-7,0;392,0;1,1456;7,3
instance318_m=2_n=15_l=15_c=10_s=2;15,0;0,0;7,0;5,0;-16,6;-7,0;393,0;1,1437;4,2
instance319_m=2_n=15_l=15_c=10_s=0;15,0;0,0;7,0;5,3;-15,1;-7,0;390,0;1,1545;0,4
instance320_m=2_n=15_l=15_c=10_s=1;15,0;0,0;7,0;5,4;-21,0;-7,0;389,0;1,1557;0,7
instance321_m=2_n=15_l=15_c=10_s=2;15,0;0,0;7,0;5,3;-14,7;-7,0;390,0;1,1553;0,5
instance322_m=2_n=15_l=15_c=10_s=0;15,0;0,0;7,0;5,1;-25,9;-7,0;392,0;1,144;4,7
instance323_m=2_n=15_l=15_c=10_s=1;15,0;0,0;7,0;5,3;-25,7;-7,0;390,0;1,1412;2,5
instance324_m=2_n=15_l=15_c=10_s=2;15,0;0,0;7,0;5,1;-29,7;-7,0;392,0;1,1433;3,4
instance325_m=2_n=15_l=15_c=10_s=0;15,0;0,0;6,0;5,0;-22,7;-6,0;394,0;1,1514;2,4
instance326_m=2_n=15_l=15_c=10_s=1;15,0;0,0;6,0;4,9;-20,9;-6,0;395,0;1,1475;1,6
instance327_m=2_n=15_l=15_c=10_s=2;15,0;0,0;6,0;4,8;-12,7;-6,0;396,0;1,1477;11,1
instance328_m=2_n=15_l=15_c=10_s=0;15,0;0,0;7,0;5,3;-25,6;-7,0;390,0;1,1507;3,8
instance329_m=2_n=15_l=15_c=10_s=1;15,0;0,0;7,0;5,1;-28,6;-7,0;392,0;1,1496;2,6
instance330_m=2_n=15_l=15_c=10_s=2;15,0;0,0;7,0;5,1;-20,7;-7,0;392,0;1,1517;5,7
instance331_m=2_n=15_l=15_c=10_s=0;15,0;0,0;14,0;10,1;-27,8;-14,0;335,0;1,0885;4,7
instance332_m=2_n=15_l=15_c=10_s=1;15,0;0,0;14,0;10,3;-30,0;-14,0;333,0;1,0816;7,9
instance333_m=2_n=15_l=15_c=10_s=2;15,0;0,0;14,0;10,6;-35,6;-14,0;330,0;1,0783;6,9
instance334_m=2_n=15_l=15_c=10_s=0;15,0;0,0;14,0;9,6;-35,9;-14,0;340,0;1,0828;11,5
instance335_m=2_n=15_l=15_c=10_s=1;15,0;0,0;14,0;9,8;-33,3;-14,0;338,0;1,085;11,5
instance336_m=2_n=15_l=15_c=10_s=2;15,0;0,0;14,0;9,3;-40,5;-14,0;343,0;1,09;11,6
instance337_m=2_n=15_l=15_c=10_s=0;15,0;0,0;14,0;9,7;-29,0;-14,0;339,0;1,0859;13,6
instance338_m=2_n=15_l=15_c=10_s=1;15,0;0,0;14,0;9,5;-33,6;-14,0;341,0;1,0834;15,3
instance339_m=2_n=15_l=15_c=10_s=2;15,0;0,0;14,0;9,6;-27,7;-14,0;340,0;1,0868;13,7
instance340_m=2_n=15_l=15_c=10_s=0;15,0;0,0;14,0;10,4;-30,4;-14,0;332,0;1,0809;11,4
instance341_m=2_n=15_l=15_c=10_s=1;15,0;0,0;14,0;10,1;-37,3;-14,0;335,0;1,0989;12,2
instance342_m=2_n=15_l=15_c=10_s=2;15,0;0,0;14,0;10,2;-29,9;-14,0;334,0;1,0823;10,8
instance343_m=2_n=15_l=15_c=10_s=0;15,0;0,0;13,0;9,0;-32,9;-13,0;347,0;1,0821;22,9
instance344_m=2_n=15_l=15_c=10_s=1;15,0;0,0;13,0;9,0;-25,1;-13,0;347,0;1,0796;20,3
instance345_m=2_n=15_l=15_c=10_s=2;15,0;0,0;13,0;9,1;-32,1;-13,0;346,0;1,0844;19,3
instance346_m=2_n=15_l=15_c=10_s=0;15,0;0,0;14,0;10,2;-28,7;-14,0;334,0;1,0841;13,9
instance347_m=2_n=15_l=15_c=10_s=1;15,0;0,0;14,0;10,2;-29,4;-14,0;334,0;1,0843;23,3
instance348_m=2_n=15_l=15_c=10_s=2;15,0;0,0;14,0;10,2;-31,2;-14,0;334,0;1,0863;21,0
instance349_m=2_n=15_l=15_c=10_s=0;15,0;0,0;14,0;10,8;-26,9;-14,0;328,0;1,0882;6,0
instance350_m=2_n=15_l=15_c=10_s=1;15,0;0,0;14,0;10,2;-24,8;-14,0;334,0;1,0884;5,1
instance351_m=2_n=15_l=15_c=10_s=2;15,0;0,0;14,0;10,9;-25,8;-14,0;327,0;1,0911;9,5
instance352_m=2_n=15_l=15_c=10_s=0;15,0;0,0;15,0;10,4;-34,5;-15,0;331,0;1,0844;4,5
instance353_m=2_n=15_l=15_c=10_s=1;15,0;0,0;15,0;10,6;-45,2;-15,0;329,0;1,0823;4,0
instance354_m=2_n=15_l=15_c=10_s=2;15,0;0,0;15,0;10,6;-45,0;-15,0;329,0;1,1008;2,4
instance355_m=2_n=15_l=15_c=10_s=0;15,0;0,0;13,0;9,0;-31,0;-13,0;347,0;1,0882;7,3
instance356_m=2_n=15_l=15_c=10_s=1;15,0;0,0;13,0;9,0;-40,2;-13,0;347,0;1,0816;10,5
instance357_m=2_n=15_l=15_c=10_s=2;15,0;0,0;13,0;9,0;-40,8;-13,0;347,0;1,0835;9,0
instance358_m=2_n=15_l=15_c=10_s=0;15,0;0,0;14,0;10,4;-25,9;-14,0;332,0;1,085;7,4
instance359_m=2_n=15_l=15_c=10_s=1;15,0;0,0;14,0;10,3;-33,7;-14,0;333,0;1,0803;5,7
instance360_m=2_n=15_l=15_c=10_s=2;15,0;0,0;14,0;10,1;-29,8;-14,0;335,0;1,0826;19,4
instance361_m=2_n=15_l=20_c=8_s=0;15,0;0,0;14,0;9,3;-29,9;-14,0;343,0;1,1759;0,9
instance362_m=2_n=15_l=20_c=8_s=1;15,0;0,0;14,0;9,2;-35,8;-14,0;344,0;1,1739;1,2
instance363_m=2_n=15_l=20_c=8_s=2;15,0;0,0;14,0;9,8;-33,1;-14,0;338,0;1,1894;1,4
instance364_m=2_n=15_l=20_c=8_s=0;15,0;0,0;14,0;10,6;-28,8;-14,0;330,0;1,1687;1,0
instance365_m=2_n=15_l=20_c=8_s=1;15,0;0,0;14,0;10,7;-29,3;-14,0;329,0;1,1796;2,3
instance366_m=2_n=15_l=20_c=8_s=2;15,0;0,0;14,0;10,3;-33,2;-14,0;333,0;1,1692;1,3
instance367_m=2_n=15_l=20_c=8_s=0;15,0;0,0;15,0;10,0;-30,2;-15,0;335,0;1,1675;2,8
instance368_m=2_n=15_l=20_c=8_s=1;15,0;0,0;15,0;10,8;-33,7;-15,0;327,0;1,1687;1,3
instance369_m=2_n=15_l=20_c=8_s=2;15,0;0,0;15,0;10,0;-31,0;-15,0;335,0;1,1713;0,9
instance370_m=2_n=15_l=20_c=8_s=0;15,0;0,0;15,0;10,4;-29,1;-15,0;331,0;1,1726;1,2
instance371_m=2_n=15_l=20_c=8_s=1;15,0;0,0;15,0;10,9;-26,4;-15,0;326,0;1,1751;1,3
instance372_m=2_n=15_l=20_c=8_s=2;15,0;0,0;15,0;10,9;-27,4;-15,0;326,0;1,1724;1,6
instance373_m=2_n=15_l=20_c=8_s=0;15,0;0,0;14,0;10,6;-40,1;-14,0;330,0;1,1591;2,9
instance374_m=2_n=15_l=20_c=8_s=1;15,0;0,0;14,0;10,5;-40,3;-14,0;331,0;1,1586;2,2
instance375_m=2_n=15_l=20_c=8_s=2;15,0;0,0;14,0;10,2;-41,0;-14,0;334,0;1,1657;2,1
instance376_m=2_n=15_l=20_c=8_s=0;15,0;0,0;17,0;9,8;-31,7;-17,0;335,0;1,1741;0,8
instance377_m=2_n=15_l=20_c=8_s=1;15,0;0,0;17,0;10,0;-43,7;-17,0;333,0;1,1818;0,4
instance378_m=2_n=15_l=20_c=8_s=2;15,0;0,0;17,0;10,1;-32,9;-17,0;332,0;1,1696;1,0
instance379_m=2_n=15_l=20_c=8_s=0;15,0;0,0;16,0;10,3;-33,0;-16,0;331,0;1,1766;1,0
instance380_m=2_n=15_l=20_c=8_s=1;15,0;0,0;16,0;9,7;-38,0;-16,0;337,0;1,1755;1,5
instance381_m=2_n=15_l=20_c=8_s=2;15,0;0,0;16,0;10,4;-28,1;-16,0;330,0;1,1719;0,8
instance382_m=2_n=15_l=20_c=8_s=0;15,0;0,0;15,0;10,6;-28,0;-15,0;329,0;1,1716;1,4
instance383_m=2_n=15_l=20_c=8_s=1;15,0;0,0;15,0;10,6;-28,4;-15,0;329,0;1,1677;3,7
instance384_m=2_n=15_l=20_c=8_s=2;15,0;0,0;15,0;10,0;-28,2;-15,0;335,0;1,1661;2,3
instance385_m=2_n=15_l=20_c=8_s=0;15,0;0,0;14,0;9,3;-23,7;-14,0;343,0;1,1764;1,0
instance386_m=2_n=15_l=20_c=8_s=1;15,0;0,0;14,0;9,0;-25,4;-14,0;346,0;1,1747;2,1
instance387_m=2_n=15_l=20_c=8_s=2;15,0;0,0;14,0;9,4;-33,0;-14,0;342,0;1,1738;1,3
instance388_m=2_n=15_l=20_c=8_s=0;15,0;0,0;15,0;9,8;-26,6;-15,0;337,0;1,1845;1,3
instance389_m=2_n=15_l=20_c=8_s=1;15,0;0,0;15,0;9,7;-27,9;-15,0;338,0;1,1827;2,9
instance390_m=2_n=15_l=20_c=8_s=2;15,0;0,0;15,0;10,5;-30,0;-15,0;330,0;1,1762;2,9
instance391_m=2_n=15_l=20_c=12_s=0;15,0;0,0;7,0;5,6;-13,4;-7,0;387,0;1,2327;0,8
instance392_m=2_n=15_l=20_c=12_s=1;15,0;0,0;7,0;5,5;-22,2;-7,0;388,0;1,2346;0,3
instance393_m=2_n=15_l=20_c=12_s=2;15,0;0,0;7,0;5,5;-23,5;-7,0;388,0;1,2308;0,6
instance394_m=2_n=15_l=20_c=12_s=0;15,0;0,0;7,0;4,8;-15,5;-7,0;395,0;1,2224;0,7
instance395_m=2_n=15_l=20_c=12_s=1;15,0;0,0;7,0;4,9;-21,5;-7,0;394,0;1,2233;0,8
instance396_m=2_n=15_l=20_c=12_s=2;15,0;0,0;7,0;5,6;-10,6;-7,0;387,0;1,2251;0,4
instance397_m=2_n=15_l=20_c=12_s=0;15,0;0,0;7,0;4,4;-16,4;-7,0;399,0;1,2376;0,2
instance398_m=2_n=15_l=20_c=12_s=1;15,0;0,0;7,0;4,6;-18,3;-7,0;397,0;1,2389;0,0
instance399_m=2_n=15_l=20_c=12_s=2;15,0;0,0;7,0;5,5;-13,5;-7,0;388,0;1,2436;0,4
instance400_m=2_n=15_l=20_c=12_s=0;15,0;0,0;6,0;4,3;-18,5;-6,0;401,0;1,2368;0,7
instance401_m=2_n=15_l=20_c=12_s=1;15,0;0,0;6,0;4,1;-16,0;-6,0;403,0;1,2306;1,9
instance402_m=2_n=15_l=20_c=12_s=2;15,0;0,0;6,0;4,7;-23,7;-6,0;397,0;1,2348;0,3
instance403_m=2_n=15_l=20_c=12_s=0;15,0;0,0;7,0;4,7;-18,7;-7,0;396,0;1,2355;0,2
instance404_m=2_n=15_l=20_c=12_s=1;15,0;0,0;7,0;4,7;-15,0;-7,0;396,0;1,2321;0,2
instance405_m=2_n=15_l=20_c=12_s=2;15,0;0,0;7,0;4,9;-18,9;-7,0;394,0;1,2352;0,2
instance406_m=2_n=15_l=20_c=12_s=0;15,0;0,0;8,0;4,8;-18,4;-8,0;394,0;1,2341;0,7
instance407_m=2_n=15_l=20_c=12_s=1;15,0;0,0;8,0;5,3;-21,7;-8,0;389,0;1,2322;0,6
instance408_m=2_n=15_l=20_c=12_s=2;15,0;0,0;8,0;5,4;-16,3;-8,0;388,0;1,2312;0,2
instance409_m=2_n=15_l=20_c=12_s=0;15,0;0,0;6,0;3,5;-25,7;-6,0;409,0;1,2371;0,9
instance410_m=2_n=15_l=20_c=12_s=1;15,0;0,0;6,0;4,0;-15,7;-6,0;404,0;1,2327;0,6
instance411_m=2_n=15_l=20_c=12_s=2;15,0;0,0;6,0;4,5;-20,9;-6,0;399,0;1,2361;1,9
instance412_m=2_n=15_l=20_c=12_s=0;15,0;0,0;7,0;5,2;-20,5;-7,0;391,0;1,2345;0,2
instance413_m=2_n=15_l=20_c=12_s=1;15,0;0,0;7,0;5,5;-21,7;-7,0;388,0;1,2326;1,1
instance414_m=2_n=15_l=20_c=12_s=2;15,0;0,0;7,0;5,2;-15,5;-7,0;391,0;1,2269;0,2
instance415_m=2_n=15_l=20_c=12_s=0;15,0;0,0;7,0;4,8;-14,9;-7,0;395,0;1,2448;0,0
instance416_m=2_n=15_l=20_c=12_s=1;15,0;0,0;7,0;4,6;-15,6;-7,0;397,0;1,2419;0,2
instance417_m=2_n=15_l=20_c=12_s=2;15,0;0,0;7,0;4,5;-18,3;-7,0;398,0;1,2441;0,1
instance418_m=2_n=15_l=20_c=12_s=0;15,0;0,0;7,0;5,0;-15,6;-7,0;393,0;1,2354;0,0
instance419_m=2_n=15_l=20_c=12_s=1;15,0;0,0;7,0;4,9;-19,0;-7,0;394,0;1,2353;0,1
instance420_m=2_n=15_l=20_c=12_s=2;15,0;0,0;7,0;4,8;-17,3;-7,0;395,0;1,2402;0,1
instance421_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-11,2;0,0;450,0;1,2345;0,4
instance422_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-16,8;0,0;450,0;1,2311;0,3
instance423_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-9,1;0,0;450,0;1,2383;0,4
instance424_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-22,5;0,0;450,0;1,2389;0,5
instance425_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-8,2;0,0;450,0;1,2394;0,4
instance426_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-5,4;0,0;450,0;1,2338;0,6
instance427_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-14,1;0,0;450,0;1,2326;0,5
instance428_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-11,1;0,0;450,0;1,2338;0,3
instance429_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-8,3;0,0;450,0;1,2308;0,5
instance430_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-14,3;0,0;450,0;1,2466;3,6
instance431_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-19,5;0,0;450,0;1,2427;2,3
instance432_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-13,6;0,0;450,0;1,2389;2,5
instance433_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-5,7;0,0;450,0;1,2344;0,4
instance434_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-8,3;0,0;450,0;1,228;0,0
instance435_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-8,6;0,0;450,0;1,2276;0,8
instance436_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-17,2;0,0;450,0;1,2334;2,0
instance437_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-27,7;0,0;450,0;1,2254;2,7
instance438_m=2_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-22,4;0,0;450,0;1,2266;3,8
instance439_m=2_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-11,6;0,0;450,0;1,2406;0,1
instance440_m=2_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-4,9;0,0;450,0;1,2364;0,1
