700;TA00530;TA05096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;TA00004;TA08029;TA08000;TA08030;TA08004;TA08032;TA08008;TA00004_F;TA08011;TA08034;TA08035;TA08017;TA03938;TA08009_F;TA08019;TA08037;TA08026;TA01974;TA08024;TA00051;TA07840;TA00137;TA10111;TA02662;TA01355;TA00675;TA00670;TA01290;TA00666;TA00658;TA07328;TA10001;TA09169;TA04513;TA05406;TA10353;TA07209;TA04648;TA04588;TA10113;TA10119;TA00114_F;TA05415;TA08581;TA10208;TA07174;TA08882;TA00674;TA07222;TA09198;TA09199;TA09189;TA09205;TA04480;TA00348;TA09918;TA00243;TA11166;TA08839;TA10266;TA07308;TA01269;TA08495;TA12235;TA01232;TA06881;TA06865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;TA00004;TA08000;TA08002;TA00004_F;TA08011;TA08036;TA00051;TA00050;TA05053;TA00659;TA00466;TA12236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;TA04264;TA03910;TA04888;TA11011;TA11010;TA12207;TA03642;TA00378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
704;TA00004;TA09595;TA01974;TA00015;TA08014;TA00051;TA02198;TA08383;TA00048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;TA04394;TA04396;TA04409;TA09594;TA04919;TA04925;TA04943;TA04946;TA04949;TA11400;TA07187;TA08841;TA07243;TA07244;TA09206;TA09207;TA11009;TA05417;TA07644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706;TA00505;TA08813;TA05411;TA10999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707;TA07948;TA07972;TA08071;TA02204;TA02209;TA02187;TA02189;TA09941;TA08153;TA08147;TA05422;TA02020;TA05044;TA00753;TA00471;TA07192;TA01626;TA02065;TA02412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;TA04897;TA12259;TA04672;TA09334;TA04400;TA04409;TA11013;TA12260;TA03295;TA08135;TA00039;TA01052;TA01913;TA11849;TA08038;TA05055;TA08580;TA04888;TA08021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;TA00313;TA00356;TA00434;TA00442;TA00474;TA01164;TA02155;TA03263;TA04407;TA07840;TA08815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;TA09821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
712;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;TA09821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;TA00004;TA09595;TA01974;TA00015;TA08014;TA00051;TA02198;TA08383;TA00048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;TA00004;TA08029;TA08000;TA00004_F;TA08033;TA08011;TA08019;TA08037;TA08028;TA08023;TA00051;TA00050;TA00137;TA08603;TA09210;TA00416;TA09306;TA00677;TA10102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;TA00007;TA00015;TA11929;TA02198;TA00051;TA01974;TA09600;TA08383;TA08834;TA02160;TA07125;TA00048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;TA00004;TA08029;TA08000;TA08030;TA08002;TA08031;TA08004;TA08032;TA08006;TA08009;TA08008;TA00004_F;TA08033;TA08011;TA08034;TA08014;TA08035;TA08017;TA03938;TA08018;TA08009_F;TA08019;TA08036;TA08037;TA08038;TA08025;TA08026;TA08027;TA08028;TA01974;TA08020;TA08021;TA08022;TA08023;TA08024;TA00051;TA02784;TA07840;TA00137;TA10111;TA00466;TA00674;TA00678;TA10101;TA08589;TA00659;TA10418;TA09279;TA09309;TA09310;TA01127;TA06057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;TA00004;TA08006;TA00466;TA09310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;TA00004;TA08006;TA08008;TA00004_F;TA08019;TA08037;TA08038;TA02662;TA05053;TA00009;TA07845;TA09210;TA07890;TA00663;TA00703;TA06118;TA00143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
719;TA08102;TA00641;TA02241;TA00283;TA00590;TA00207;TA00285;TA00637;TA00628;TA00612;TA00492;TA12030;TA02222;TA00294;TA00786;TA00615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;TA08004;TA07163;TA08462;TA00021;TA02006;TA00426;TA00378;TA00379;TA09590;TA08958;TA00226;TA00649;TA00046;TA01020;TA00962;TA04900;TA04909;TA08553;TA08455;TA08815;TA00670;TA04888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
721;TA00004;TA09595;TA01974;TA00015;TA08014;TA00051;TA02198;TA08383;TA00048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;TA07972;TA00290;TA08148;TA09931;TA09933;TA09940;TA09941;TA00210;TA00739;TA09943;TA09948;TA01615;TA09611;TA00754;TA01481;TA01726;TA00240;TA00874;TA00282;TA10148;TA10419;TA06443;TA00310;TA09331;TA09335;TA01716;TA01720;TA09280;TA08721;TA12241;TA12242;TA08146;TA00229;TA00291;TA07865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;TA00004;TA09595;TA01974;TA00015;TA08014;TA00051;TA02198;TA08383;TA00048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;TA07464;TA07528;TA10156;TA01756;TA01795;TA07472;TA04026;TA02120;TA03604;TA08693;TA07251;TA07189;TA07317;TA08380;TA08826;TA12075;TA08824;TA08825;TA12082;TA03787;TA08363;TA08827;TA07252;TA12079;TA05000;TA00145;TA02500;TA09127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;TA00007;TA00587;TA11929;TA02198;TA00051;TA01974;TA09600;TA08383;TA08834;TA05391;TA00150;TA00048;TA02210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;TA00001;TA00032;TA00450;TA00466;TA00659;TA00663;TA01803;TA02506;TA03988;TA04902;TA05055;TA07183;TA07845;TA08136;TA08450;TA08575;TA08754;TA09286;TA10320;TA10739;TA10740;TA10741;TA12184;TA12319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;TA00004;TA00032;TA00418;TA00450;TA00466;TA00659;TA00663;TA01803;TA02506;TA03988;TA04902;TA05055;TA07183;TA07845;TA08136;TA08450;TA08575;TA08754;TA09019;TA09286;TA10320;TA10739;TA10740;TA10741;TA12184;TA12319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;TA00282;TA00285;TA01689;TA03604;TA05116;TA05117;TA07189;TA07251;TA07317;TA07472;TA08148;TA08824;TA08844;TA08847;TA08848;TA07250;TA00286;TA00905;TA02120;TA01949;TA05201;TA02260;TA03116;TA07190;TA07193;TA07318;TA07645;TA07241;TA08826;TA07642;TA07923;TA08849;TA08853;TA08856;TA08859;TA05130;TA12240;TA03606;TA08846;TA08851;TA08854;TA08857;TA09056;TA09616;TA11198;TA12088;TA12090;TA08876;TA01542;TA10058;TA01649;TA09070;TA05118;TA12092;TA12093;TA09408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;TA50045;TA50407;TA50442;TA50052;TA50053;TA50054;TA50055;TA50425;TA50057;TA50058;TA50429;TA50408;TA50409;TA50410;TA50065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;TA50449;TA50011;TA50012;TA50033;TA50034;TA50447;TA50063;TA50064;TA50066;TA50069;TA50079;TA50080;TA50445;TA50443;TA50448;TA50471;TA50085;TA50470;TA50087;TA50094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;TA50033;TA50034;TA50064;TA50082;TA50086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;TA50010;TA50011;TA50012;TA50033;TA50034;TA50035;TA50063;TA50064;TA50066;TA50069;TA50079;TA50080;TA50081;TA50082;TA50083;TA50084;TA50085;TA50086;TA50087;TA50094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;TA00004;TA08002;TA08014;TA08019;TA08038;TA01974;TA00051;TA00050;TA01158;TA05053;TA12239;TA07785;TA08836;TA08140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;TA00004;TA09595;TA01974;TA00015;TA08014;TA00051;TA02198;TA08383;TA00048;TA00028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;TA00004;TA09595;TA01974;TA00015;TA08014;TA00051;TA02198;TA08383;TA00048;TA00028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;TA12407;TA12227;TA09704;TA11051;TA11027;TA00706;TA00377;TA12633;TA07304;TA00117;TA08133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;TA00013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;TA00013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;TA00013;TA02205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;TA00007;TA00015;TA11929;TA00028;TA02198;TA00433;TA00048;TA00051;TA01974;TA00013;TA02205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;TA04394;TA04396;TA04400;TA04409;TA04899;TA04909;TA00808;TA04937;TA04943;TA02662;TA09604;TA10027;TA07188;TA10026;TA08025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;TA08041;TA05180;TA09935;TA08669;TA08147;TA05044;TA00436;TA00296;TA00745;TA12092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;CT15010;TA08521;TA08539;TA08551;TA08569;TA06854;TA06003;TA05955;TA06027;TA06075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;TA10347;TA00120;TA02450;TA09204;TA12120;TA07635;TA08147;TA02449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;TA12407;TA12227;TA09704;TA11051;TA11027;TA00706;TA00377;TA12633;TA07304;TA00117;TA08133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;TA07461;TA09555;TA08925;TA07637;TA09624;TA00139;TA12091;TA10058;TA08707;TA08911;TA09056;TA00120;TA04680;TA07236;TA08147;TA11890;TA07635;TA12205;TA01588;TA05177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;TA00545;TA00001;TA00039;TA01919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;TA00004;TA08009;TA00004_F;TA08019;TA08037;TA08028;TA01974;TA00051;TA00050;TA09176;TA01125;TA08462;TA00110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;TA00103;TA08147;TA09204;TA02449;TA07637;TA10347;TA12091;TA01689;TA09624;TA10622;TA00115;TA00116;TA00121;TA00139;TA01528;TA02450;TA05177;TA07635;TA07862;TA08959;TA10041;TA10471;TA11347;TA12088;TA12089;TA12090;TA12120;TA08662;TA07814;TA08689;TA00478;TA04308;TA04329;TA10044;TA09056;TA01762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;TA00103;TA08147;TA09204;TA02449;TA07637;TA10347;TA12091;TA01689;TA00139;TA09624;TA10622;TA00115;TA00116;TA00121;TA01528;TA02450;TA05177;TA07635;TA07862;TA08959;TA10041;TA10471;TA11347;TA12088;TA12089;TA12090;TA08662;TA08689;TA10044;TA04308;TA04329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;TA00115;TA00116;TA00121;TA00139;TA00229;TA00282;TA00859;TA01528;TA01689;TA02449;TA02450;TA05119;TA05177;TA07461;TA07635;TA07637;TA07862;TA08147;TA08661;TA08685;TA08959;TA09204;TA09226;TA09624;TA09781;TA09872;TA10041;TA10045;TA10171;TA10347;TA10471;TA10622;TA10731;TA11338;TA11339;TA11347;TA12081;TA12088;TA12089;TA12090;TA12091;TA12120;TA11350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;TA10643;TA10505;TA03911;TA11800;TA12111;TA05836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
