TL333;TA07522;TA00641;TA00581;TA00915;TA00543;TA00508;TA00075;TA02186;TA00085;TA02153;TA00281;TA00590;TA00289;TA11540;TA07503;TA00469;TA00732;TA00524;TA00625;TA07791;TA08372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL334;TA08102;TA08114;TA07520;TA00493;TA00281;TA12093;TA00590;TA00289;TA00637;TA00582;TA00547;TA00625;TA00530;TA00293;TA00295;TA08125;TA01792;TA00544;TA00533;TA02572;TA02217;TA02570;TA02502;TA00605;TA00734;TA00437;TA07861;TA07827;TA00902;TA02183;TA08346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL335;TA00075;TA02186;TA02153;TA12093;TA00583;TA08148;TA00287;TA07852;TA05096;TA05843;TA03395;TA01959;TA01731;TA08347;TA01610;TA08348;TA10152;TA08349;TA08154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL336;TA07972;TA00225;TA09933;TA02204;TA02187;TA09941;TA10061;TA09947;TA02065;TA08147;TA00437;TA02219;TA00753;TA00210;TA08737;TA08357;TA08358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL337;TA07972;TA00225;TA09933;TA02204;TA02187;TA09941;TA10061;TA09947;TA02065;TA08147;TA00437;TA02219;TA00753;TA00210;TA08737;TA08357;TA08358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL338;TA07972;TA00614;TA00527;TA02214;TA02187;TA02169;TA09846;TA08147;TA00734;TA00437;TA02480;TA00753;TA01626;TA00609;TA03454;TA04328;TA02497;TA02412;TA02226;TA02631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL339;TA00004;TA08000;TA08002;TA08006;TA08008;TA00004_F;TA08011;TA08018;TA08009_F;TA08019;TA08037;TA01974;TA08024;TA00051;TA07840;TA00137;TA10111;TA11301;TA02662;TA00677;TA08600;TA00656;TA11070;TA11071;TA11068;TA00987;TA08417;TA08361;TA10356;TA01001;TA03783;TA00813;TA00962;TA10081;TA00345;TA08133;TA08371;TA08370;TA10464;TA03883;TA08394;TA00434;TA08416;TA02127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL340;TA00004;TA08029;TA08000;TA08002;TA08004;TA08006;TA08008;TA08011;TA08014;TA08017;TA08019;TA08037;TA08038;TA08025;TA08027;TA08020;TA00051;TA07840;TA11301;TA02662;TA00467;TA11008;TA00079;TA10315;TA10312;TA07849;TA07786;TA07775;TA07785;TA10318;TA00111;TA04199;TA10352;TA03443;TA00658;TA09401;TA01231;TA01268;TA00652;TA10950;TA08012;TA10856;TA10857;TA09189;IE01645;IE01648;IE01820;CT05502;CT05532;CT05420;CT05182;CT62785;CT63025;CT63026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL341;TA01944;TA02804;TA02828;TA03322;TA03787;TA07528;TA07817;TA08147;TA08357;TA11204;TA11518;TA11888;TA11889;TA12079;TA12498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL342;TA08037;TA08038;TA08025;TA08026;TA08027;TA08028;TA01974;TA08020;TA08021;TA08022;TA08024;TA00051;TA07840;TA02662;TA00023;TA08011_F;TA10362;TA10208;TA00435;TA08374;TA11066;TA00386;TA04264;TA08377;TA00682;TA00816;TA08373;TA00648;TA08376;TA03805;TA08375;TA08336;TA08379;TA08555;TA00004;TA08029;TA08000;TA08004;TA08006;TA08009;TA08008;TA02205;TA08017;TA08019;TA02891;TA08378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL343;TA00004;TA08002;TA08006;TA08008;TA00004_F;TA00051;TA00050;TA09595;TA00646;TA02395;TA00466;TA00661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL344;TA00004;TA08000;TA08002;TA08006;TA00004_F;TA08014;TA08019;TA08037;TA00051;TA00137;TA10111;TA02662;TA00560;TA00131;TA11070;TA00647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL345;TA00004;TA08000;TA08030;TA08002;TA08004;TA08011;TA08034;TA08017;TA08038;TA08025;TA08027;TA08020;TA08022;TA00051;TA07840;TA02662;TA09500;TA08411;TA00682;TA00677;TA01272;TA08420;TA08418;TA08419;TA08421;TA08422;TA09445;TA00688;IE00644;IE00249;IE01310;IE01339;CT05535;CT05536;CT05443;CT62989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL346;TA01944;TA02804;TA02828;TA03322;TA03787;TA07528;TA07817;TA08147;TA08357;TA11204;TA11518;TA11888;TA11889;TA12079;TA12498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL347;TA07522;TA07520;TA00611;TA00071;TA00075;TA00287;TA00288;TA10254;TA00612;TA00436;TA00239;TA01731;TA11885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL348;TA07522;TA07520;TA00071;TA00075;TA00078;TA00583;TA00590;TA00287;TA00288;TA10254;TA00436;TA00239;TA11885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL349;TA07972;TA08041;TA00225;TA09931;TA09933;TA09940;TA09941;TA09951;TA09953;TA10138;TA09218;TA09946;TA09948;TA02065;TA00229;TA08147;TA11357;TA11196;TA08348;TA00753;TA00749;TA00729;TA00232;TA08719;TA08683;TA02114;TA02097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL350;TA08029;TA08000;TA08030;TA08002;TA08008;TA08011;TA08034;TA08014;TA08019;TA08038;TA08025;TA08026;TA08028;TA08022;TA08023;TA00051;TA07840;TA02662;TA04459;TA10184;TA00989;TA10083;TA01068;TA02023;TA04248;TA02025;TA02070;TA04040;TA04265;TA10178;TA08587;TA10182;TA02407;TA10183;TA00670;TA00432;TA10181;TA01033;TA08765;TA04419;TA04420;TA00808;TA08764;TA09165;TA00041;TA11164;TA00627;TA12131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL351;TA07522;TA07520;TA00071;TA00075;TA08148;TA00287;TA10254;TA00612;TA00436;TA00208;TA00239;TA01731;TA11885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL352;TA07522;TA07520;TA00071;TA00078;TA00583;TA00590;TA00287;TA00288;TA10254;TA00436;TA00239;TA11885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL353;TA07972;TA08041;TA00225;TA09931;TA09933;TA09940;TA09941;TA09951;TA09953;TA10138;TA09218;TA09946;TA09948;TA02065;TA00229;TA08147;TA11357;TA11196;TA08348;TA00753;TA00749;TA00729;TA00232;TA08719;TA08683;TA02114;TA02097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL354;TA08071;TA00564;TA02194;TA09846;TA08147;TA02188;TA02333;TA00085;TA00785;TA00626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL355;TA07948;TA07972;TA08041;TA08071;TA00225;TA02187;TA09943;TA08153;TA10061;TA02065;TA08147;TA05422;TA02020;TA02219;TA00404;TA00753;TA00471;TA05047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL356;TA07960;TA07183;TA00466;TA11075;TA04463;TA00434;TA00386;TA00348;TA00655;TA00650;TA00647;TA00703;TA01974;TA08038;TA07840;TA02785;TA04909;TA08375;TA00649;TA00658;TA04997;TA00142;TA00673;TA07319;TA08423;TA03896;TA00336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL357;TA00582;TA00529;TA02207;TA00727;TA00562;TA00564;TA04422;TA01560;TA09620;TA00497;TA12321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL358;TA00582;TA00529;TA02207;TA00562;TA00564;TA04422;TA00497;TA12321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL359;TA00915;TA00493;TA00283;TA00590;TA00637;TA00582;TA00547;TA02207;TA04589;TA02065;TA11548;TA02259;TA00562;TA00726;TA02085;TA08102;TA00561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL360;TA12447;TA00249;TA00250;TA00251;TA00253;TA00254;TA00260;TA00261;TA00266;TA00269;TA00270;TA00271;TA00272;TA00273;TA00274;TA00275;TA00276;TA01675;TA01992;TA02083;TA02149;TA02152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL361;TA08102;TA00561;TA00915;TA00493;TA00283;TA00590;TA00637;TA00582;TA00547;TA02207;TA04589;TA02065;TA11548;TA00562;TA02259;TA00726;TA02085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL362;TA08102;TA00561;TA00915;TA00590;TA00285;TA00637;TA00582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL363;TA08102;TA00561;TA00915;TA02186;TA00590;TA00637;TA00582;TA00547;TA02207;TA04518;TA01561;TA00727;TA12321;TA00292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL364;TA08102;TA00561;TA00915;TA02186;TA00590;TA00637;TA00582;TA00547;TA02207;TA04518;TA01561;TA00727;TA12321;TA00292;TA00294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL365;TA08102;TA00561;TA00915;TA02186;TA00590;TA00637;TA00582;TA00547;TA02207;TA04518;TA01561;TA00727;TA12321;TA00292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL366;TA08102;TA00561;TA00915;TA02186;TA00590;TA00637;TA00582;TA00547;TA02207;TA04518;TA01561;TA00727;TA00292;TA12321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL367;TA00144;TA07252;TA00731;TA00742;TA00745;TA00747;TA00758;TA05045;TA08072;TA08731;TA09554;TA09619;TA10639;TA12090;TA12092;TA00726;TA00729;TA00737;TA00739;TA08683;TA08831;TA09624;TA12088;TA12089;TA00390;TA00497;TA00783;TA02071;TA05177;TA08674;TA08824;TA00229;TA08980;TA00756;TA09056;TA00121;TA00295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL368;TA00590;TA00582;TA00529;TA02207;TA00727;TA11548;TA00564;TA04422;TA01560;TA09620;TA00497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL369;TA00612;TA00077;TA00561;TA08148;TA00564;TA00225;TA09620;TA01560;TA04613;TA00582;TA04422;TA12321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL370;TA01003;TA04946;TA08002;TA01310;TA01326;TA01321;TA01411;TA01434;TA01477;TA08388;TA01378;TA01390;TA01392;TA01398;TA08000;TA01465;TA00051;TA00990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL371;TA00582;TA00590;TA08102;TA00727;TA01561;TA00637;TA00546;TA02236;TA02186;TA00547;TA00561;TA00915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL372;TA00582;TA00590;TA08102;TA00727;TA04518;TA01561;TA00637;TA00546;TA02236;TA02065;TA00547;TA00561;TA00915;TA12321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL373;TA00582;TA00590;TA08102;TA00727;TA04518;TA01561;TA00637;TA00546;TA02236;TA02186;TA00547;TA00915;TA00561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL374;TA00582;TA00590;TA08102;TA00727;TA02065;TA00637;TA00546;TA02236;TA02186;TA00547;TA00561;TA00915;TA12321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL375;TA00582;TA00590;TA08102;TA00727;TA01561;TA00637;TA04518;TA02065;TA00546;TA02236;TA02186;TA00561;TA00915;TA12321;TA00292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL376;TA00582;TA00590;TA08102;TA04518;TA01561;TA00727;TA02065;TA00637;TA00547;TA00561;TA00081;TA00530;TA00083;TA02207;TA00915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL377;TA00582;TA00590;TA08102;TA04518;TA00727;TA02065;TA00637;TA00547;TA00561;TA00081;TA00530;TA00083;TA02207;TA00915;TA12321;TA02186;TA00292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL378;TA07936;TA04469;TA08381;TA08430;TA08436;TA08437;TA08444;TA08449;TA04946;TA08140;TA08038;TA00651;TA01026;TA08438;TA00693;TA00689;TA00670;TA08624;TA08446;TA08447;TA08448;TA08445;TA08439;TA08440;TA08441;TA08442;TA08443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL379;TA07960;TA08433;TA08430;TA08431;TA08136;TA08432;TA01073;TA07770;TA08426;TA08427;TA08428;TA08429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL380;TA08452;TA08434;TA08444;TA08037;TA01027;TA09834;TA04946;TA08453;TA08437;TA00808;TA08450;TA00670;TA00465;TA08451;TA08435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL381;TA00004;TA08000;TA08002;TA08004;TA08032;TA08008;TA08011;TA08017;TA03938;TA08037;TA08025;TA08026;TA08027;TA08028;TA01974;TA08022;TA08023;TA08024;TA00051;TA02784;TA00050;TA02662;TA08454;TA08455;TA11485;TA11424;TA08456;TA08457;TA08459;TA08460;TA08458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL382;TA07960;TA00004;TA08059;TA00014;TA00016;TA00026;TA00029;TA08462;TA00051;TA00069;TA00433;TA00647;TA00673;TA00670;TA00132;TA08463;TA08468;TA08469;TA08470;TA08464;TA00633;TA08465;TA00048;TA00705;TA01139;TA02008;TA00030;TA00027;TA04461;TA08471;TA08472;TA08466;TA03178;TA00738;TA08467;TA08025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL383;TA02110;TA09947;TA09952;TA00527;TA02169;TA00727;TA00347;TA09619;TA01457;TA12129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TL384;TA05180;TA09926;TA09935;TA00051;TA01205;TA00082;TA00516;TA00516_1;CT05616;CT05443;CT62889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
